CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Size,ReviewRating,DiscountApplied,PreviousPurchases,PaymentMethod,Annual_Income,Spending_Score,Purchase_Frequency,Location_Rural,Location_Suburban,Location_Urban,Demographics_Homemaker,Demographics_Professional,Demographics_Retired,Demographics_Student
2067,60,Male,Phone,Sports,112.33,M,4,Yes,14,Debit Card,37255,50,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2068,51,Female,T-Shirt,Accessories,160.32,S,5,No,7,UPI,113061,8,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2069,42,Male,Phone,Accessories,242.86,S,2,No,12,Debit Card,111536,7,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2070,46,Male,Laptop,Electronics,230.18,L,2,Yes,9,Debit Card,56740,82,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2071,56,Female,Laptop,Home Decor,357.2,XL,1,Yes,5,Credit Card,88388,87,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2072,48,Male,Bag,Clothing,315.48,XL,3,Yes,14,Debit Card,123303,92,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2073,64,Male,Watch,Clothing,325.75,M,4,No,10,Credit Card,75055,52,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2074,60,Female,Football,Accessories,359.89,S,5,No,9,Debit Card,120556,91,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2075,40,Male,Football,Accessories,153.38,S,2,Yes,10,UPI,37005,29,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2076,61,Female,Shoes,Electronics,167.94,L,3,Yes,14,PayPal,86843,22,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2077,55,Female,Watch,Home Decor,224.62,XL,3,Yes,9,PayPal,142239,20,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2078,37,Female,Shoes,Electronics,160.66,XL,4,No,0,Cash,75969,75,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2079,40,Female,Laptop,Home Decor,492.62,M,4,No,14,UPI,39800,15,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2080,62,Female,T-Shirt,Clothing,408.89,XL,4,Yes,6,Debit Card,88932,55,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2081,33,Male,Phone,Electronics,90.68,XL,4,Yes,8,UPI,50632,100,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2082,59,Male,Shoes,Accessories,12.74,XL,2,Yes,11,Debit Card,113260,40,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2083,25,Male,Curtains,Electronics,30.96,L,4,No,3,UPI,83743,35,14,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2084,38,Female,Shoes,Electronics,129.59,XL,3,No,3,UPI,94043,32,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2085,18,Female,T-Shirt,Clothing,66,M,3,Yes,4,PayPal,68598,82,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2086,25,Female,T-Shirt,Accessories,271.34,XL,5,No,14,UPI,64924,40,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2087,46,Female,Football,Accessories,430.42,M,3,Yes,7,Cash,47847,3,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2088,49,Male,Phone,Sports,371.01,L,3,Yes,10,Debit Card,142146,81,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2089,55,Male,T-Shirt,Sports,115.65,L,2,Yes,4,Credit Card,86729,28,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2090,22,Female,Watch,Sports,205.66,M,3,No,3,UPI,48316,24,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2091,64,Female,Shoes,Clothing,258.87,L,1,Yes,7,Credit Card,37900,29,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2092,39,Male,Shoes,Electronics,407,S,3,Yes,10,PayPal,45116,31,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2093,64,Female,Laptop,Accessories,421.17,S,5,No,4,Credit Card,81087,67,15,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2094,51,Female,T-Shirt,Accessories,455.76,S,5,Yes,7,Cash,60889,78,7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2095,18,Female,Curtains,Electronics,259.53,S,4,Yes,0,Cash,57312,36,14,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2096,43,Male,Football,Accessories,350.19,S,2,Yes,2,PayPal,68807,26,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2097,60,Male,Phone,Electronics,64.78,L,5,Yes,6,Cash,39830,100,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2098,27,Female,Curtains,Clothing,286.99,M,1,No,11,Debit Card,132747,18,10,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2099,47,Male,Football,Clothing,131.86,L,1,No,0,Cash,83519,61,14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2100,35,Female,Shoes,Clothing,221.54,XL,4,Yes,10,UPI,123534,39,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2101,34,Female,Curtains,Electronics,320.68,S,2,No,4,Cash,125805,12,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2102,43,Male,Football,Electronics,135.92,S,2,No,5,Debit Card,37494,33,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2103,25,Female,Shoes,Home Decor,35.57,L,3,No,13,PayPal,148797,45,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2104,64,Female,Shoes,Accessories,15.01,XL,1,No,11,Cash,125660,45,17,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2105,57,Male,Shoes,Accessories,20.86,L,1,No,12,Debit Card,54327,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2106,29,Female,Shoes,Home Decor,14.09,M,1,No,0,UPI,62619,35,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2107,44,Female,Watch,Home Decor,64.07,S,1,No,6,Credit Card,136248,66,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2108,25,Female,Shoes,Clothing,127.35,L,5,No,8,Credit Card,70330,81,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2109,42,Male,Laptop,Home Decor,118.4,M,2,Yes,8,PayPal,26050,56,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2110,63,Female,Curtains,Electronics,493.53,S,3,Yes,2,PayPal,36242,12,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2111,21,Male,Football,Sports,159.94,S,5,Yes,3,Credit Card,123636,27,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2112,50,Female,Laptop,Electronics,72.44,S,2,Yes,14,Credit Card,137402,32,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2113,18,Female,Watch,Home Decor,277.33,XL,4,Yes,13,PayPal,148481,3,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2114,36,Female,Bag,Accessories,430.4,L,1,Yes,0,Credit Card,26018,7,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2115,48,Female,Bag,Electronics,342.25,S,3,Yes,12,Cash,109723,94,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2116,33,Male,Laptop,Accessories,155.08,S,2,Yes,3,Debit Card,37646,81,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2117,31,Male,T-Shirt,Electronics,285.19,M,4,No,13,PayPal,140018,44,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2118,22,Female,T-Shirt,Accessories,360.28,L,1,Yes,4,Debit Card,80509,81,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2119,58,Female,T-Shirt,Electronics,366.77,M,4,Yes,6,UPI,39743,33,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2120,43,Female,Phone,Accessories,336.6,L,4,No,4,UPI,80278,51,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2121,45,Female,T-Shirt,Sports,436.7,S,5,No,7,Cash,48090,57,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2122,19,Female,Football,Clothing,436.35,XL,4,Yes,6,UPI,44332,71,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2123,23,Female,Laptop,Electronics,293.68,M,5,Yes,0,PayPal,49032,7,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2124,26,Female,Football,Sports,220.63,XL,5,Yes,11,Cash,54446,65,19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2125,50,Female,Curtains,Clothing,324.37,XL,4,No,1,Cash,130810,41,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2126,58,Male,T-Shirt,Electronics,410.92,XL,2,Yes,6,PayPal,85390,9,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2127,42,Male,Watch,Sports,12.77,L,4,No,2,Credit Card,116131,59,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2128,30,Male,Phone,Sports,496.08,L,4,Yes,1,Debit Card,50290,72,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2129,26,Female,Curtains,Sports,99.62,XL,2,No,10,PayPal,101355,11,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2130,30,Female,Watch,Home Decor,240.42,S,1,No,11,Credit Card,51056,32,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2131,48,Female,Phone,Accessories,437.29,S,3,No,13,Credit Card,129652,5,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2132,58,Male,Bag,Clothing,120.27,XL,1,Yes,8,UPI,46459,48,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2133,28,Female,Curtains,Accessories,243.63,M,4,Yes,11,Cash,129228,45,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2134,21,Male,Bag,Accessories,74.97,M,1,No,9,Cash,87471,9,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2135,51,Female,Laptop,Accessories,203.59,L,3,No,12,UPI,93255,26,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2136,55,Male,Football,Sports,96.8,M,1,No,7,UPI,136633,80,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2137,63,Male,Shoes,Accessories,188.18,S,3,Yes,7,Cash,41043,84,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2138,21,Male,Football,Home Decor,193,XL,1,No,2,PayPal,148513,43,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2139,55,Female,T-Shirt,Electronics,496.65,M,5,Yes,10,PayPal,33585,82,20,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2140,36,Male,Bag,Sports,497.46,XL,4,Yes,9,PayPal,122701,81,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2141,23,Female,Watch,Clothing,66.25,M,3,No,8,PayPal,88707,72,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2142,51,Female,Shoes,Electronics,365.72,L,4,No,7,UPI,32874,69,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2143,35,Female,Phone,Electronics,35.36,S,5,Yes,11,Debit Card,23213,81,17,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2144,30,Female,Bag,Electronics,24.79,L,1,Yes,1,Debit Card,146251,51,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2145,58,Female,Laptop,Accessories,61.61,XL,4,Yes,6,Cash,62594,49,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2146,40,Male,Laptop,Accessories,483.09,S,1,No,7,Debit Card,98892,74,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2147,36,Female,Bag,Sports,471.02,S,1,Yes,11,PayPal,92855,90,19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2148,62,Female,Bag,Accessories,105.02,L,4,Yes,6,UPI,89117,83,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2149,28,Female,Bag,Accessories,89.22,M,3,No,8,PayPal,117227,91,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2150,18,Female,Phone,Accessories,127.86,L,3,Yes,12,Credit Card,44510,1,20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2151,41,Female,T-Shirt,Sports,262.62,XL,4,No,6,UPI,126422,36,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2152,24,Male,Phone,Sports,289.16,M,3,No,11,Credit Card,131484,61,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2153,42,Male,Curtains,Home Decor,118.58,L,2,No,6,Credit Card,134577,30,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2154,38,Female,Watch,Home Decor,380.75,L,1,No,0,Cash,125192,31,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2155,32,Male,Bag,Home Decor,161.68,M,4,No,1,Credit Card,105954,31,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2156,18,Male,Watch,Home Decor,461.84,M,5,No,13,Debit Card,88425,11,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2157,29,Female,T-Shirt,Electronics,331.79,M,4,No,4,Debit Card,146360,80,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2158,24,Male,Shoes,Electronics,223.81,L,4,No,12,Credit Card,85310,2,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2159,32,Female,Phone,Home Decor,397.06,M,1,No,12,Cash,118318,54,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2160,38,Male,T-Shirt,Home Decor,410.78,M,5,Yes,10,Credit Card,57163,79,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2161,36,Male,Watch,Clothing,152.34,M,1,No,13,UPI,97919,99,18,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2162,46,Male,Shoes,Electronics,176.46,S,3,Yes,0,UPI,108746,67,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2163,42,Female,Phone,Clothing,468.62,XL,4,Yes,11,UPI,38546,7,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2164,50,Male,Laptop,Clothing,90.72,M,1,No,9,UPI,28749,67,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2165,49,Male,Phone,Accessories,30.65,XL,2,No,14,Credit Card,134416,93,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2166,52,Female,Football,Sports,232.49,M,4,No,6,PayPal,106251,40,17,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2167,61,Female,Phone,Electronics,402.59,M,3,Yes,4,PayPal,107529,53,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2168,55,Male,Football,Home Decor,388.12,S,1,No,12,UPI,78770,47,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2169,43,Female,Shoes,Home Decor,460.57,S,1,Yes,4,Cash,36784,30,13,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2170,28,Male,Phone,Sports,271.27,M,2,Yes,7,Cash,71929,40,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2171,52,Male,Shoes,Electronics,59.03,M,3,Yes,8,Credit Card,89407,7,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2172,25,Female,Shoes,Home Decor,298.46,M,2,No,9,PayPal,47753,21,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2173,63,Female,Watch,Home Decor,391.41,XL,4,No,0,Credit Card,136318,22,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2174,31,Female,T-Shirt,Accessories,55.73,M,5,Yes,9,Debit Card,58054,25,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2175,27,Male,Shoes,Clothing,94.6,XL,1,Yes,3,UPI,24034,79,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2176,19,Female,Shoes,Home Decor,16.02,S,2,Yes,14,Debit Card,82006,98,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2177,63,Male,Watch,Electronics,300.89,XL,1,Yes,10,Debit Card,63709,88,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2178,26,Female,Watch,Sports,444.5,M,1,No,1,Cash,97353,18,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2179,20,Male,Phone,Accessories,338.63,S,2,No,13,PayPal,81183,55,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2180,38,Female,Watch,Electronics,491.2,L,1,Yes,8,UPI,95238,81,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2181,43,Male,Phone,Accessories,40.89,S,3,Yes,8,Credit Card,25892,72,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2182,25,Female,Laptop,Clothing,452.47,L,3,Yes,0,UPI,105470,56,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2183,19,Male,Watch,Home Decor,408.89,XL,5,No,2,Credit Card,91183,68,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2184,23,Female,T-Shirt,Electronics,163.98,S,3,No,9,Credit Card,140374,82,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2185,45,Female,Shoes,Sports,487.03,S,2,Yes,7,PayPal,81164,95,20,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2186,46,Male,T-Shirt,Clothing,151.09,S,3,No,1,Debit Card,121229,11,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2187,43,Female,Football,Clothing,445.76,XL,5,No,1,Credit Card,21830,79,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2188,42,Male,Bag,Accessories,441.57,M,4,Yes,1,PayPal,131901,100,6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2189,29,Male,Watch,Clothing,381.25,XL,4,No,12,Debit Card,146137,90,14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2190,22,Female,Shoes,Electronics,286.1,S,2,No,4,Debit Card,127295,51,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2191,51,Male,T-Shirt,Accessories,68.8,M,5,No,13,UPI,67737,14,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2192,54,Female,Watch,Clothing,270.67,S,3,No,8,UPI,119782,65,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2193,32,Female,Watch,Sports,184.83,S,5,No,6,UPI,54059,28,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2194,61,Male,Bag,Electronics,398.19,L,1,No,12,Cash,100036,92,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2195,53,Female,Laptop,Sports,381.48,S,5,Yes,6,Debit Card,105483,80,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2196,32,Male,Laptop,Sports,456.2,XL,3,Yes,14,Cash,80996,92,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2197,60,Male,Shoes,Accessories,17.27,XL,2,Yes,1,UPI,110816,13,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2198,40,Female,Football,Home Decor,406.46,XL,1,No,1,PayPal,42576,53,18,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2199,23,Female,Laptop,Accessories,469.85,M,5,No,4,UPI,26490,37,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2200,63,Male,Bag,Electronics,396.76,L,4,No,11,Credit Card,94250,93,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2201,61,Male,Laptop,Electronics,73.8,L,3,Yes,13,PayPal,21332,100,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2202,60,Female,Football,Accessories,49.83,S,2,Yes,6,PayPal,38771,98,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2203,62,Female,T-Shirt,Home Decor,20.21,S,3,No,6,Debit Card,100995,82,7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2204,38,Female,Laptop,Accessories,318.09,L,5,No,8,Cash,148553,24,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2205,40,Female,Bag,Electronics,318.54,M,2,No,2,Credit Card,60592,35,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2206,60,Male,Phone,Home Decor,493.59,XL,4,No,13,PayPal,94691,71,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2207,33,Female,Bag,Electronics,205.04,S,1,No,0,Cash,113293,13,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2208,64,Male,Curtains,Home Decor,172.63,L,5,Yes,8,Cash,95432,81,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2209,32,Male,Curtains,Home Decor,315.97,M,2,Yes,0,Credit Card,48303,68,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2210,42,Female,Laptop,Accessories,414.55,XL,1,No,7,Credit Card,44163,4,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2211,53,Male,T-Shirt,Accessories,469.02,S,2,Yes,13,UPI,72553,68,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2212,28,Female,Watch,Accessories,403.53,XL,5,No,14,UPI,84072,48,17,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2213,32,Male,T-Shirt,Home Decor,219.07,XL,2,Yes,13,PayPal,146595,76,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2214,21,Female,Bag,Home Decor,321.11,L,4,No,4,PayPal,85741,46,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2215,38,Male,Shoes,Electronics,429.59,L,2,No,7,PayPal,149077,66,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2216,30,Male,Phone,Sports,250.4,XL,5,No,6,UPI,130620,92,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2217,39,Female,T-Shirt,Accessories,116.18,XL,2,No,8,PayPal,87418,51,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2218,36,Female,Football,Electronics,93.16,S,1,Yes,1,PayPal,38912,5,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2219,51,Male,Bag,Electronics,10.08,M,1,No,8,UPI,113447,100,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2220,31,Male,Phone,Clothing,361.94,M,3,No,9,UPI,25559,71,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2221,21,Female,Curtains,Accessories,64.44,XL,3,No,4,PayPal,49401,58,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2222,63,Male,Bag,Electronics,129.48,L,4,No,4,PayPal,122659,58,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2223,44,Female,Phone,Clothing,155.96,M,1,Yes,0,Cash,120368,46,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2224,46,Male,Football,Accessories,284.59,XL,3,Yes,5,Debit Card,95397,62,15,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2225,64,Female,Laptop,Home Decor,205,L,2,Yes,9,UPI,146732,48,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2226,45,Male,Football,Clothing,340.59,S,4,No,9,Debit Card,41327,20,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2227,52,Female,Football,Home Decor,37.26,M,5,Yes,9,UPI,118531,72,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2228,25,Female,Laptop,Sports,70.73,S,3,No,9,Cash,95043,88,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2229,33,Male,Laptop,Sports,254.61,L,3,Yes,2,Debit Card,132715,57,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2230,59,Female,Laptop,Sports,175.11,XL,1,Yes,12,Cash,92333,43,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2231,53,Male,Laptop,Sports,154.95,S,4,No,9,Credit Card,36866,44,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2232,47,Female,Laptop,Electronics,42.84,XL,1,Yes,2,Debit Card,95420,77,20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2233,35,Female,Football,Sports,448.9,M,1,No,2,Debit Card,124223,22,18,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2234,19,Female,Shoes,Electronics,348.99,S,4,Yes,12,Debit Card,114140,63,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2235,30,Male,Shoes,Electronics,69.59,M,2,No,3,Credit Card,60117,32,20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2236,21,Female,Bag,Accessories,41.87,M,3,No,8,Credit Card,92000,74,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2237,43,Male,T-Shirt,Electronics,487.69,M,1,No,12,Cash,125371,44,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2238,42,Female,Shoes,Electronics,343.77,M,3,No,7,Credit Card,84953,81,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2239,47,Male,Curtains,Sports,214.55,M,4,Yes,11,UPI,118889,12,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2240,28,Male,Shoes,Electronics,353.85,L,2,No,5,PayPal,36887,46,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2241,24,Male,Football,Home Decor,380.6,S,5,Yes,7,Debit Card,39755,4,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2242,48,Female,Laptop,Sports,392.18,XL,2,No,7,Cash,103262,74,16,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2243,61,Male,Bag,Clothing,244.16,XL,4,No,0,Cash,58507,3,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2244,27,Female,Laptop,Sports,220.64,L,2,No,8,Cash,112612,69,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
